id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2575775,"Walk to Se Division from a Sleek, Architect Designed Space",1497891,Joe,,Hosford-Abernethy,45.50754,-122.63693,Entire home/apt,124,1,402,2025-08-27,4.22,1,225,69,17-237340-000-00-HO
2578371,"Sky Cabin, Modern Loft, Cozy, Clean",1483711,Caroline,,Humboldt,45.56066,-122.67662,Entire home/apt,90,30,21,2025-07-03,0.15,1,365,4,
2593314,"Guesthouse w/ Private Entry, Close to Alberta",1434990,Naomi,,Overlook,45.56039,-122.68515,Entire home/apt,,1,630,2025-07-27,5.27,2,0,5,17-121977-000-00-HO
2636510,"Modern Oasis in St Johns, Portland",13462816,Peter,,Cathedral Park,45.58892,-122.75687,Entire home/apt,,30,16,2024-10-30,0.12,1,280,1,
2637543,Mt. Tabor 1 Bdrm Apt. private comfortable and big,13506616,Joel,,Mt. Tabor,45.52276,-122.59806,Entire home/apt,,30,48,2023-03-31,0.52,1,0,0,18-125478-000-00-HO
2660141,"Portland Bungalow, A Happy House",2723562,Judy,,Vernon,45.56608,-122.64608,Private room,69,2,270,2025-08-23,1.99,1,268,35,19-104707-000-00-HO
2735985,Charming Southeast Portland Private Studio,5445817,Laura,,Buckman,45.52169,-122.64762,Entire home/apt,83,2,390,2025-08-29,3.98,1,299,40,16-265887-000-00-HO
2838013,"Nordic-Style Retreat | Tub & Fireplace, Sellwood",14518171,Jennifer,,Ardenwald-Johnson Creek,45.46226,-122.62886,Entire home/apt,119,2,34,2025-09-02,0.25,1,340,2,25ASTR-APP-00181
2919433,"Quiet, Private Apartment Retreat",13267370,Keith,,Hillsdale,45.48261,-122.68722,Entire home/apt,124,3,305,2025-08-28,2.21,1,313,37,24-013053-000-00-HO
2950282,Portland Cottage with Kitchenette,10873863,Roger,,West Portland Park,45.44743,-122.72158,Entire home/apt,62,2,677,2025-08-28,4.91,1,256,50,17-138216-000-00-HO
2975954,Apartment in 1911 craftsman home,11551162,Lacy,,Sabin,45.55384,-122.65539,Entire home/apt,100,30,120,2025-07-31,0.89,1,365,1,
2988721,Urban Charm - NW Pearl/Nob Hill,15239348,Andrea,,Northwest District,45.52983,-122.69503,Entire home/apt,149,2,151,2025-08-23,1.10,1,65,31,22-207740-000-00-HO
3011519,"Sweet Home/Walk to Bars, Restaurant, Downtown",15346651,Patricia Marie,,Buckman,45.5196,-122.64994,Entire home/apt,,2,21,2023-08-26,0.15,2,0,0,20-129172-000-00-HO
3059314,420 Friendly: Tiny House Living with A/C,1243625,Michelle,,Cully,45.56161,-122.60821,Entire home/apt,85,2,447,2025-08-24,4.04,1,238,50,17-146598-000-00-HO
3075414,Modern 2 Bedroom 2 Bath SE Hawthorne House,2051547,Matt,,Sunnyside,45.51248,-122.62083,Entire home/apt,250,30,4,2014-07-18,0.03,1,351,0,
3104395,~..++ Sweet N. Portland Loft ++.._~,4333411,Mike,,Humboldt,45.56187,-122.66762,Entire home/apt,190,30,5,2014-10-27,0.04,1,176,0,
3122190,Studio Apartment PandaCrystalCave,11158071,Karri,,Mt. Tabor,45.51569,-122.59269,Entire home/apt,74,1,650,2025-08-25,4.80,1,145,55,15-236549-000-00-HO
3133331,"Guest-suite,king bed,near downtown, free-parking",15910930,Thanyaluk,,Southwest Hills,45.5079,-122.69002,Entire home/apt,69,1,893,2025-08-21,6.52,1,268,65,17-110657-000-00-HO
3147877,Bright & Modern 2bdrm House In Kenton Neighborhood,9260383,Wei,,Kenton,45.58557,-122.69488,Entire home/apt,131,30,8,2017-11-23,0.06,3,41,0,15-270927-000-00-HO
3186591,Bright and Cozy Home in NE Portland,8637203,Justin And Sarah,,Woodlawn,45.57378,-122.65878,Entire home/apt,,2,19,2024-08-04,0.14,1,0,0,17-189144-000-00-HO
3246662,Entire 3rd floor in historic home,3022845,Joel,,Northwest District,45.53066,-122.7031,Private room,80,30,117,2024-06-30,0.86,2,323,0,15-109580-000-00-HO
3280928,Onsen oasis + Portland's finest at your feet,1213257,Dayna,,Concordia,45.56312,-122.63596,Entire home/apt,300,1,549,2025-08-20,4.05,8,323,70,24ASTR-PER-00295
3282776,"Comfy room near Alberta, Airport",10438539,Michael,,Cully,45.56197,-122.60037,Private room,55,1,432,2025-08-23,3.16,2,65,39,24-013545-000-00-HO
3340282,"Modern, quiet, comfortable Suite. Trained dogs ok!",10160131,Patricia,,Rose City Park,45.53435,-122.59838,Entire home/apt,105,2,206,2025-08-24,1.55,1,259,12,14-249678-000-00-HO
3378558,Modern Corner Unit Condo at 34th and Hawthorne,5462607,Joel,,Richmond,45.51067,-122.63064,Entire home/apt,179,30,0,,,1,173,0,
3379920,Your Hawthorne Home. Walk everywhere!,887013,Rob,,Sunnyside,45.51249,-122.61905,Entire home/apt,198,3,110,2025-05-27,0.82,1,58,10,24ASTR-APP-00547
3395521,The Cottage. Close-in. Near River/Downtown/MAX,7239911,Gibran,,Brooklyn Action Corps,45.49211158502245,-122.648358219535,Entire home/apt,100,2,205,2025-08-18,1.91,1,74,30,14-224495-000-00-HO
3431587,Private Studio Mount Tabor/Division,17293984,Denise,,South Tabor,45.50174,-122.59021,Entire home/apt,,30,180,2025-05-31,1.33,1,4,3,
3433479,Cozy basement art studio,17264703,Robert,,Hosford-Abernethy,45.51117,-122.64579,Entire home/apt,121,1,1335,2025-09-02,9.81,2,202,90,19-265911-000-00-HO
3439204,Wooded Getaway w/City Access,11853939,Kristin,,Southwest Hills,45.49662,-122.71143,Entire home/apt,,30,503,2024-11-15,3.77,1,0,4,14-232577-000-00-HO
3441025,Updated Woodland Garden Retreat & Spa,6864209,Arlene,,South Tabor,45.49888,-122.58735,Entire home/apt,99,2,263,2025-08-18,1.93,1,321,31,20-118800-000-00-HO
3448571,Peaceful studio space.,4241752,Bayaka,,Rose City Park,45.53612,-122.60432,Entire home/apt,74,2,314,2025-08-24,2.55,1,194,42,15-178975-000-00-HO
3476238,Bright and Beautiful One Bedroom Apartment,17509708,Armond,,University Park,45.58251,-122.73612,Entire home/apt,,2,65,2024-11-25,1.69,1,0,6,23-113849-000-00-HO
3480082,"Walkable, lively 'hood; pet-friendly and permitted",17530443,Jennifer,,Boise,45.54817,-122.67047,Private room,85,1,573,2025-09-02,4.21,1,83,66,14-254110-000-00-HO
3498642,"Artsy, Lofty, Open 1BR comfort in Converted Church",4716299,Tamara,,Humboldt,45.55757,-122.66546,Entire home/apt,92,2,594,2025-09-01,4.38,1,229,44,15-119545-000-00-HO
3518220,Urban Retreat for 1-4 Near Airport & Alberta St,891590,Eecole,,Cully,45.55669,-122.60913,Entire home/apt,53,2,390,2025-02-23,2.87,1,146,14,17-163205-000-00-HO
3562068,Sunrise studio with Mt. Hood view,17934290,Kathy,,Homestead,45.49216,-122.6805,Entire home/apt,96,2,400,2025-09-02,3.04,1,326,59,24-007830-000-00-HO
3562307,Navajo Suite,17615383,Patrick,,Northwest District,45.5329704284668,-122.7051773071289,Private room,39,30,278,2025-07-07,2.05,1,364,1,
3604698,"No cleaning fee, Private bath, Free Parking for 4!",9260383,Wei,,Kenton,45.58738,-122.69598,Private room,87,1,93,2025-08-17,0.70,3,13,9,24ASTR-PER-00138
3617607,"Private studio Casita - walkable, Sellwood, SE PDX",10433870,Alysia,,Sellwood-Moreland Improvement League,45.4776,-122.64782,Entire home/apt,,1,84,2024-10-28,0.65,1,0,1,24-024366-000-00-HO
3627515,The Downtowner,7379278,Susanne,,Portland Downtown,45.50792,-122.68358,Entire home/apt,356,2,420,2025-08-31,3.13,1,311,11,17-112494-000-00-LU
3635579,Gorgeous Art Filled PDX Craftsman,274455,Eugenia,,Sullivan's Gulch,45.53204,-122.64758,Entire home/apt,216,2,495,2025-09-01,3.65,1,328,47,14-224953-000-00-HO
3666651,5BD in the Heart & Soul of Portland,18590525,Thomas,,Richmond,45.50935,-122.63333,Entire home/apt,321,1,83,2025-07-27,0.61,5,21,7,17-280804-000-00-LU
3667515,Great Space in Heart of Hawthorne,18590525,Thomas,,Richmond,45.50917,-122.63595,Private room,50,1,711,2025-08-30,5.25,5,213,47,17-280804-000-00-LU
3677614,Cozy Charming Apartment Ladd's/Hawthorne sleeps 4,13351238,Jennifer,,Hosford-Abernethy,45.51186,-122.65171,Entire home/apt,89,1,780,2025-09-02,5.77,2,268,107,20-124455-000-00-HO
3696524,Purple bedroom in cute artsy Home,2410278,Donna,,Boise,45.54935,-122.66253,Private room,43,2,104,2025-07-27,0.77,2,12,7,24ASTR-PER-00492
3698451,The Serene Hideaway,18846362,Ian N Fam,,Eliot,45.53598,-122.66452,Entire home/apt,87,1,460,2025-08-11,3.67,2,215,44,14-250360-000-00-HO
3738840,Private King Studio w/fireplace in great location!,13695963,Jason,,Irvington,45.54085,-122.65023,Entire home/apt,82,30,572,2024-10-13,4.24,3,149,1,
3755902,"Full Kitchen, Great Location | North Portland Gem",847543,Stephani,,Overlook,45.56547,-122.68705,Entire home/apt,91,2,449,2025-08-27,3.46,7,329,47,24ASTR-PER-00082
3774635,Cozy for 1 in Portland's Safe Central NE Portland,748943,Gabriella,,Beaumont-Wilshire,45.54796150286919,-122.63007201249582,Private room,58,1,392,2025-09-05,2.93,3,347,82,20-106961-000-00-HO
3775190,Beautiful house in Portland Heights,2738309,Neha,,Southwest Hills,45.50697,-122.69905,Entire home/apt,278,30,0,,,1,358,0,
3821966,Humboldt Apartment,19661070,Ginger,,Overlook,45.55758,-122.68392,Entire home/apt,89,2,8,2025-08-31,6.49,1,66,8,25ASTR-APP-00252
3842427,Woodlawn Retreat,76618979,Riika,,Woodlawn,45.5714,-122.64785,Entire home/apt,131,1,678,2025-08-10,7.55,1,335,60,24ASTR-PER-00320
3844595,Great Two Bedroom Apt. in Portland!,19817453,James,,Portsmouth,45.58493,-122.70797,Entire home/apt,159,3,163,2025-09-01,1.31,1,48,20,15-171137-000-00-HO
3875448,Blue FoPo House,19252862,Kelly,,Foster-Powell,45.4958,-122.60454,Private room,39,7,72,2025-04-22,0.54,1,342,5,24ASTR-PER-00220
3884940,Arbor Lodge Guest Suite,20091250,Amanda,,Arbor Lodge,45.57226,-122.68504,Entire home/apt,109,2,17,2025-09-01,0.79,1,355,9,24-015241-000-00-HO
3898216,"SE PDX Apt, great location, full kitchen, private!",20180480,Martin,,Richmond,45.50307,-122.62072,Entire home/apt,83,2,701,2025-08-27,5.22,1,182,56,14-248155-000-00-HO
3898931,PDX Downtown Views-  1B/ 1.5b Condo (dog friendly),4701601,Kyla,,Pearl,45.53293,-122.67978,Entire home/apt,105,90,25,2025-06-15,0.22,3,222,3,
3899124,Alberta Arts 1 Bedroom Suite,9494168,Sue,,Vernon,45.56107,-122.64625,Entire home/apt,107,3,112,2025-08-08,0.84,1,306,5,19-234703-000-00-HO
3939886,Beautiful apartment near the heart of Sellwood,8761908,Ryan,,Sellwood-Moreland Improvement League,45.46295,-122.64759,Entire home/apt,114,2,193,2025-09-02,3.61,1,44,44,22-116922-000-00-HO
4025399,Clinton / Division -the best of SE!,128686,Leah,,Hosford-Abernethy,45.50518,-122.64288,Entire home/apt,,2,212,2025-09-03,1.68,1,315,24,15-170026-000-00-HO
4026064,"Custom Studio w/AC , Alberta Arts District",14055038,Alexandra Catharine,,Concordia,45.55896,-122.63895,Entire home/apt,94,1,1170,2025-09-02,8.75,1,338,92,15-224745-000-00-HO
4041500,Heart of Southeast - Spacious 2 bedroom Craftsman,20955728,Cristy,,Richmond,45.50744,-122.62127,Entire home/apt,164,2,510,2025-09-05,3.83,1,304,28,24ASTR-APP-00272
4054099,Modern Reed College Apartment,21024600,Barbara,,Reed,45.48816,-122.62806,Entire home/apt,133,3,79,2025-09-03,1.03,1,25,24,15-188860-000-00-HO
4084311,"Convenient, Comfortable and Private",18861712,Ilana,,King,45.564092046398784,-122.66287918412279,Private room,72,2,309,2025-04-13,2.31,1,204,6,15-200358-000-00-HO
4145092,private one bedroom apartment,7503156,Liz,,Alameda,45.54943,-122.64026,Entire home/apt,86,30,144,2023-04-20,1.08,1,365,0,
4198752,Live like a local in Laurelhurst—family friendly,13825879,Kimberly Sue,,North Tabor,45.52113,-122.61685,Entire home/apt,127,2,582,2025-08-28,4.38,1,327,42,15-124123-000-00-HO
4204652,Soothing Studio Among the Trees (1),3867866,Maren,,Buckman,45.51278,-122.65087,Entire home/apt,75,30,86,2025-08-31,0.65,1,232,4,
4210084,Portland Belmont House—Main Floor,21846830,Deborah,,Sunnyside,45.51555,-122.63253,Entire home/apt,110,1,245,2025-08-24,1.88,2,344,21,17-121078-000-00-HO
4210881,Portland Belmont House—Eco Studio,21846830,Deborah,,Sunnyside,45.51794,-122.63292,Entire home/apt,119,1,269,2025-07-19,2.03,2,331,17,17-121078-000-00-HO
4256044,Thoughtfully Detailed & Appointed Guest Suite,748943,Gabriella,,Beaumont-Wilshire,45.54749,-122.62853,Entire home/apt,77,1,337,2025-09-02,2.56,3,344,70,20-106961-000-00-HO
4257909,"Private Studio, Lofted Bed, Soaking Tub & Patio",22096995,Diana Louise,,Sunnyside,45.51741,-122.6204,Entire home/apt,186,30,396,2024-07-21,3.16,1,38,0,15-109778-000-00-HO
4263742,Roomy suite with kitchenette,22131920,Mary-Margaret & Greg,,Portsmouth,45.58711,-122.71401,Entire home/apt,,2,69,2024-09-03,0.54,1,0,0,23-086576-000-00-HO
4264248,"No Cleaning Fee, Private-bath, Free Parking for 2!",9260383,Wei,,Kenton,45.58717,-122.69465,Private room,55,1,598,2025-08-23,4.50,3,26,33,15-270927-000-00-HO
4276758,Zen Modern in Historic N Miss. area/ Sanitized!!,20090994,Lill,,Humboldt,45.56497,-122.67565,Entire home/apt,364,3,77,2025-08-04,0.58,2,237,10,15-147666-000-00-LU
4278494,Stunning bungalow home with an attached apartment,8957461,John,,Piedmont,45.57872,-122.67484,Entire home/apt,158,30,61,2016-12-04,0.47,1,257,0,
4325619,"Mt Tabor, Lincoln Suites ~ Private and comfortable",22461545,Robert,,Mt. Tabor,45.50857,-122.60111,Entire home/apt,90,1,430,2025-09-01,3.48,1,262,77,20-142196-000-00-HO
4333005,Cozy Room in Vintage Belmont Home,9624551,Cheryl,,Sunnyside,45.51495,-122.63221,Private room,71,3,88,2025-05-25,0.67,2,314,1,24ASTR-PER-00078
4341988,Bright Hawthorne Cottage Available,22541617,Cynthia,,Richmond,45.50896,-122.63088,Entire home/apt,155,30,194,2024-07-10,1.58,1,364,0,
4372088,Portland Perfection,4099316,Traci,,Sellwood-Moreland Improvement League,45.46839,-122.65457,Entire home/apt,144,3,105,2025-08-22,0.79,1,99,10,15-109767-000-00-HO
4412762,"Clean, cozy ""mother-in-law"" apt. in newer home!",22906371,Ben,,Kenton,45.57983,-122.68648,Entire home/apt,,30,237,2022-09-24,1.82,1,0,0,
4436750,Cozy Close-In NE Cottage,23029142,Alison,,King,45.55486,-122.66086,Entire home/apt,85,40,249,2025-04-05,1.89,1,243,3,17-183418-000-00-HO
4440990,Multnomah Village Studio,23051392,Nicholas Grant,,Multnomah,45.46628,-122.71092,Entire home/apt,66,2,363,2025-08-27,2.79,1,319,37,17-143648-000-00-HO
4457868,Modern Garden Studio Self Check & Private Entrance,3022438,Erin,,Richmond,45.50583,-122.61383,Entire home/apt,82,2,798,2025-09-01,6.05,1,48,79,23-059660-000-00-HO
4469025,Cozy bedroom in N. Portland ranch,2623945,Jeff,,Portsmouth,45.58538,-122.72375,Private room,65,30,102,2023-10-09,0.77,1,87,0,
4483736,"Cozy, bright, spacious studio house",17225282,Jay,,Arbor Lodge,45.57474,-122.68913,Entire home/apt,184,30,12,2019-07-17,0.09,1,364,0,
4491259,"Bright Mississippi AC MAX 2 Dwntwn Portland, OR",477663,Joelle,,Overlook,45.55214,-122.67943,Entire home/apt,84,31,73,2025-08-09,0.57,4,207,5,
4493001,Mad Court House - Private Apartment,22904946,Sibyl,,Sylvan-Highlands,45.51292,-122.73847,Entire home/apt,120,2,98,2025-08-18,0.76,1,163,9,14-250014-000-00-HO
4494541,Modern Home - KING BED - 15 Minutes to Everything,4702598,Loretta,,Hazelwood,45.50649,-122.55702,Entire home/apt,642,1,47,2025-07-01,0.36,2,270,2,16-122179-000-00-LU
4512280,"1,615 Great Reviews: Heart of Sellwood",8474325,Kristin,,Sellwood-Moreland Improvement League,45.46589,-122.65358,Private room,58,1,393,2025-08-21,2.98,3,15,56,17-224630-000-00-HO
4519533,Upstairs BR in Vintage Belmont Home,9624551,Cheryl,,Sunnyside,45.51493,-122.63408,Private room,78,3,92,2025-06-15,0.70,2,359,1,24ASTR-PER-00078
4536608,"Historic Hafner Haus, British Style Bed+Breakfast",8207605,Sharon,,Portland Downtown,45.51527,-122.68647,Private room,39,30,52,2024-06-26,0.43,12,0,0,Exempt
4558343,Moving to Portland Central,8530650,Virginia,,Hillsdale,45.48306,-122.68612,Entire home/apt,86,30,135,2024-11-05,1.06,1,179,1,
4559235,Great Reviews! Heart of Sellwood,8474325,Kristin,,Sellwood-Moreland Improvement League,45.46636,-122.65195,Private room,58,1,485,2025-08-17,3.69,3,260,32,17-224630-000-00-HO
4572931,St. Johns Farmhouse,21691680,Lori,,Cathedral Park,45.58494,-122.74654,Private room,43,2,193,2025-08-31,1.47,1,47,27,15-218864-000-00-HO
4606242,SE MidCentury Artist Retreat,8140782,Christopher Jon,,Sunnyside,45.517526878886024,-122.6361269756842,Entire home/apt,,4,106,2025-07-28,0.81,1,0,2,20-113777-000-00-HO
4623759,Serene Alberta Arts Garden Casita.,15693905,Susan,,Vernon,45.5593,-122.64603,Entire home/apt,86,2,204,2025-09-04,1.73,1,134,14,20-109291-000-00-HO
4623988,"Ate my way through Portland, Oregon",9032075,Ben,,Eliot,45.53926,-122.66074,Entire home/apt,,30,485,2024-09-05,3.74,1,15,0,15-233390-000-00-HO
4624844,"Private room, entrance + bath-Historic Hafner Haus",8207605,Sharon,,Portland Downtown,45.51668,-122.68769,Entire home/apt,46,30,81,2024-05-07,0.62,12,365,0,Exempt
4638242,Belmont Dairy - Portlandia Central,23159593,Annie,,Sunnyside,45.51585,-122.627,Private room,,30,14,2017-10-10,0.11,1,0,0,
4644858,Central Historic NE Portland - Irvington Suite,2200022,Ted,,Irvington,45.53994,-122.65787,Entire home/apt,87,2,857,2025-09-04,6.65,1,242,94,14-248515-000-00-HO
4648534,The perfect spot!,24064951,Kristen,,Sellwood-Moreland Improvement League,45.46287,-122.65442,Entire home/apt,75,30,16,2025-07-13,0.23,1,184,4,
4742398,"Cozy/quiet house, walkable to all things great!",24465004,Greggory John,,Woodlawn,45.56914,-122.65323,Entire home/apt,80,2,361,2025-08-13,2.93,1,253,30,15-276574-000-00-HO
4787390,Terry Street Retreat - Kenton Studio near MAX,1007790,Emily Jean,,Kenton,45.58071,-122.68322,Entire home/apt,75,60,147,2025-08-23,1.14,1,91,1,15-126200-000-00-HO
4794805,Cozy charming room quiet neighborhood.,14802436,Kristi,,Rose City Park,45.54337,-122.60031,Private room,71,2,109,2025-09-01,2.88,1,250,13,22-183926-000-00-HO
4795239,Exquisite Historic Suite- uptown,24711856,Vicki,,Southwest Hills,45.50761,-122.69855,Private room,108,1,430,2025-08-29,3.37,1,223,59,14-216735-000-00-HO
4862779,Buckman Garden Suite,4817279,Susannah,,Buckman,45.52235,-122.65012,Entire home/apt,121,1,316,2025-08-22,2.44,1,246,22,15-109708-000-00-HO
4863271,Private guest suite in central Brooklyn,25016067,Rebecca Grace,,Brooklyn Action Corps,45.49752,-122.65793,Private room,72,2,220,2025-06-23,1.76,1,8,18,15-146383-000-00-HO
4896417,IRVINGTON urban RETREAT,25199346,Jamie,,Irvington,45.54233,-122.65685,Entire home/apt,103,2,113,2025-07-25,0.88,1,135,4,25ASTR-APP-00153
4907548,Sellwood Luxury Studio Home,25267321,Jennifer,,Sellwood-Moreland Improvement League,45.45962,-122.6544,Entire home/apt,111,2,241,2025-07-28,1.85,1,324,29,15-121015-000-00-HO
4914388,"Artful studio, Ladd's Addition, PDX",25307230,Mia,,Hosford-Abernethy,45.50479,-122.65127,Entire home/apt,117,1,431,2025-09-01,3.38,1,159,43,17-156225-000-00-HO
4921212,North Tabor Charming and Restful,25347302,Chayo,,North Tabor,45.52614,-122.59658,Private room,75,2,61,2025-09-01,0.47,1,75,10,20-109400-000-00-HO
4923100,"New Cozy Basement Suite, Private Entry, Hawthorne",25357111,Jennifer,,Mt. Tabor,45.5114,-122.60498,Entire home/apt,89,1,854,2025-08-30,6.84,1,333,68,16-140611-000-00-HO
4935985,"Beautiful, Meditative House",7389792,Carolyn,,Boise,45.55022,-122.67132,Entire home/apt,112,1,636,2025-08-22,4.90,1,153,110,15-146961-000-00-HO
4958064,"Portland, OR steps to Oregon Health and Sciences U",375683,Luisa,,Homestead,45.49694,-122.68854,Entire home/apt,62,30,170,2025-08-27,1.36,2,149,3,
4963976,Handbuilt Alberta Arts Cottage,15103041,James,,Concordia,45.55716030353737,-122.63480357971446,Entire home/apt,154,2,814,2025-08-24,6.48,1,233,98,16-148026-000-00-HO
4975966,Cozy SE Portland Apartment,4497071,Veronica,,Woodstock,45.4855,-122.61527,Entire home/apt,,1,194,2020-03-08,1.62,1,0,0,15-219725-000-00-HO
4976216,Four Seasons Room,3330970,Kunal,,Concordia,45.56905,-122.62515,Private room,48,1,66,2025-08-23,0.55,1,9,12,24-010666-000-00-HO
5012460,Cozy 2 Bdrm In Popular SE Hawthorne,23400410,Bryan,,Sunnyside,45.51395,-122.62442,Entire home/apt,89,31,188,2025-09-01,1.46,4,235,6,19-198980-000-00-HO
5041164,The Green Door Garden Cottage,25897935,Sarah,,Concordia,45.56938,-122.62927,Entire home/apt,118,2,375,2025-09-01,2.92,1,255,22,14-251208-000-00-HO
5051347,Inner SE Div/Clinton Modern/Private 5-Star APT,26081771,Chuck And Annika,,Richmond,45.50392,-122.63253,Entire home/apt,,2,680,2022-10-16,5.27,1,0,0,15-112115-000-00-HO
5103651,Graham Street Garden Suite,21379161,Jeff,,Eliot,45.54383,-122.6646,Entire home/apt,53,2,130,2025-08-17,1.06,1,86,18,14-247427-000-00-HO
5127548,Sweet Suite in Alberta Neighborhood,7630516,Linda,,King,45.56101,-122.66292,Entire home/apt,83,1,518,2025-09-02,4.22,1,219,48,15-172757-000-00-HO
5159896,Charming Four Square.   Pet friendly.,4611659,Art,,Sunnyside,45.5181,-122.6319,Entire home/apt,233,5,18,2024-07-26,0.21,2,156,0,14-214866-000-00-HO
5159912,"Fenced yard, covered patio, and pet friendly",4611659,Art,,Sunnyside,45.5181,-122.6319,Entire home/apt,127,1,283,2025-08-20,2.43,2,332,34,14-214866-000-00-HO
5185383,Casa Mágica  / Walk Score 93!,26822355,Todd,,Richmond,45.50959,-122.6233,Entire home/apt,58,1,457,2025-08-13,3.97,5,1,60,17-221635-000-00-LU
5205479,❤ Vintage Jewel in Historic Mississippi!,26929359,Edward,,Boise,45.5483,-122.67164,Entire home/apt,371,30,120,2021-10-01,0.94,2,261,0,
